bodywork_type,brand,city,color,doors,fuel_type,kilometers,model,motor,state,transmission,year,price
9,112,349,31,2.0,0,205000.0,859,243,29,2,2011.0,58000000.0
0,24,150,16,4.0,2,94267.0,345,196,28,0,2011.0,28000000.0
0,70,47,16,5.0,2,122000.0,1090,196,26,2,2011.0,44500000.0
12,151,34,31,4.0,2,80000.0,689,64,5,2,2011.0,34000000.0
12,24,351,16,4.0,2,89000.0,438,64,7,2,2011.0,29000000.0
0,20,93,31,5.0,2,150000.0,993,28,22,2,2011.0,20000000.0
12,24,359,25,4.0,2,103000.0,240,42,5,2,2011.0,21300000.0
2,70,299,31,2.0,2,108000.0,610,196,5,2,2011.0,45000000.0
12,112,155,16,4.0,2,103000.0,1018,196,5,0,2011.0,27000000.0
3,129,155,16,4.0,2,160000.0,710,135,5,2,2011.0,21500000.0
9,48,93,16,2.0,2,1000.0,524,440,22,0,2011.0,23000000.0
0,112,47,16,5.0,2,87500.0,929,196,26,2,2011.0,42000000.0
12,129,302,31,4.0,2,58000.0,762,51,19,2,2011.0,22000000.0
0,24,375,16,3.0,2,150000.0,210,51,20,2,2011.0,21500000.0
3,129,208,16,2.0,2,200000.0,710,51,15,2,2011.0,20500000.0
0,139,123,61,5.0,2,136000.0,218,227,5,2,2011.0,33500000.0
0,101,327,16,5.0,2,153000.0,104,196,5,2,2011.0,29500000.0
0,148,375,31,5.0,2,1.0,570,250,20,2,2011.0,75000000.0
0,129,58,31,5.0,0,71000.0,719,196,29,2,2011.0,37900000.0
4,24,196,31,4.0,2,85279.0,240,51,2,2,2011.0,22000000.0
12,129,33,31,4.0,2,201000.0,72,196,4,2,2011.0,17000000.0
0,129,227,31,5.0,2,142000.0,719,243,25,2,2011.0,39500000.0
0,13,327,61,5.0,2,94000.0,72,51,5,0,2011.0,30000000.0
12,151,351,61,4.0,2,113000.0,689,243,7,0,2011.0,34000000.0
0,112,327,31,2.0,2,145000.0,443,196,5,2,2011.0,41500000.0
12,5,327,61,4.0,2,87000.0,199,64,5,2,2011.0,39900000.0
4,101,235,31,5.0,2,100.0,55,42,11,2,2011.0,26000000.0
0,24,359,49,5.0,2,155888.0,345,233,5,0,2011.0,29500000.0
13,5,47,16,5.0,2,94000.0,199,64,26,2,2011.0,43000000.0
0,24,112,16,5.0,2,110000.0,345,233,5,2,2011.0,34499000.0
4,151,196,16,5.0,2,128180.0,436,51,2,2,2011.0,26000000.0
4,70,235,31,5.0,2,112000.0,611,32,11,2,2011.0,18500000.0
12,151,224,31,4.0,2,109000.0,689,196,21,2,2011.0,28000000.0
12,118,155,16,4.0,2,153000.0,89,32,5,2,2011.0,22500000.0
12,24,227,31,4.0,2,136000.0,240,51,25,2,2011.0,21000000.0
4,129,153,31,5.0,2,87000.0,719,196,2,2,2011.0,35900000.0
12,24,299,16,4.0,2,104200.0,882,51,5,2,2011.0,21500000.0
4,101,196,31,5.0,2,73000.0,104,196,2,2,2011.0,30900000.0
2,7,359,31,2.0,2,79000.0,1022,339,5,0,2011.0,65000000.0
4,47,153,49,5.0,2,112000.0,893,64,2,2,2011.0,21800000.0
0,40,224,16,5.0,2,145000.0,695,233,21,2,2011.0,38000000.0
12,85,18,31,4.0,2,92000.0,967,42,5,2,2013.0,20400000.0
4,85,327,31,5.0,2,76000.0,307,51,5,2,2013.0,30000000.0
0,67,196,16,5.0,2,96000.0,323,233,2,2,2013.0,65000000.0
0,139,93,31,5.0,0,79000.0,720,196,22,2,2013.0,38000000.0
9,101,37,16,2.0,0,143000.0,260,243,2,2,2013.0,60500000.0
12,24,33,49,4.0,2,60000.0,438,64,4,2,2013.0,29800000.0
12,85,153,31,4.0,2,91500.0,967,32,2,2,2013.0,34000000.0
0,24,112,31,5.0,2,95000.0,633,51,5,2,2013.0,44700000.0
0,24,178,31,5.0,2,255000.0,839,18,27,2,2013.0,20000000.0
9,112,58,16,2.0,2,137500.0,575,233,29,2,2013.0,51000000.0
0,129,327,16,5.0,2,66500.0,474,196,5,2,2013.0,48000000.0
9,112,132,16,2.0,2,160000.0,575,233,18,2,2013.0,38500000.0
4,70,155,31,5.0,2,174000.0,667,51,5,2,2013.0,31000000.0
12,70,196,31,5.0,2,70000.0,666,196,2,2,2013.0,36500000.0
4,24,150,31,4.0,2,106000.0,1043,196,28,0,2013.0,24000000.0
12,129,299,61,4.0,2,71500.0,560,196,5,0,2013.0,34500000.0
12,85,196,31,4.0,2,106400.0,967,32,2,2,2013.0,35000000.0
12,112,191,31,4.0,2,87000.0,1163,51,2,2,2013.0,32000000.0
0,112,327,31,5.0,2,118000.0,929,196,5,0,2013.0,51000000.0
4,24,196,31,5.0,2,98000.0,210,51,2,2,2013.0,24500000.0
4,112,112,31,5.0,2,107000.0,790,51,5,2,2013.0,26700000.0
12,112,47,31,4.0,2,58000.0,1163,51,26,2,2013.0,29800000.0
0,85,230,16,5.0,2,99714.0,1049,51,18,0,2013.0,63700000.0
12,24,214,31,4.0,2,84500.0,882,51,22,2,2013.0,24500000.0
0,122,72,25,5.0,0,25000.0,356,339,5,0,2013.0,200000000.0
12,24,58,16,4.0,2,76000.0,1042,51,29,2,2013.0,17300000.0
0,70,155,16,5.0,2,110000.0,1006,233,5,2,2013.0,62500000.0
4,129,351,16,5.0,2,65000.0,1004,51,7,2,2013.0,28500000.0
4,70,33,3,5.0,3,300000.0,1256,17,4,2,2013.0,20000000.0
0,7,72,31,5.0,0,64000.0,1199,339,5,0,2013.0,110000000.0
0,148,359,61,5.0,0,172000.0,911,339,5,0,2013.0,115000000.0
0,23,123,31,5.0,2,244000.0,1219,51,5,2,2013.0,18000000.0
0,40,155,31,5.0,2,95282.0,695,233,5,2,2013.0,44000000.0
4,24,26,31,5.0,2,55000.0,1038,51,24,2,2013.0,28500000.0
4,112,120,16,4.0,0,11622.0,868,196,26,2,2013.0,60000000.0
4,24,327,31,5.0,2,82000.0,1038,51,5,2,2013.0,29800000.0
0,148,47,16,5.0,0,99000.0,911,339,26,2,2013.0,138000000.0
12,5,359,31,4.0,2,81000.0,199,64,5,0,2013.0,55900000.0
0,112,190,31,5.0,2,122500.0,1191,243,8,2,2013.0,48500000.0
4,151,351,63,5.0,2,71404.0,436,51,7,2,2013.0,33999000.0
0,7,44,16,5.0,0,50000.0,1199,339,5,0,2013.0,110000000.0
0,90,238,31,5.0,2,54000.0,519,196,5,0,2013.0,96900000.0
4,109,359,61,2.0,2,83000.0,422,51,5,2,2013.0,47000000.0
0,48,123,31,5.0,2,27000.0,524,361,5,0,2013.0,94000000.0
4,24,34,31,5.0,2,134000.0,1043,89,5,2,2013.0,23500000.0
9,48,64,31,2.0,0,102000.0,959,224,29,2,2012.0,65000000.0
0,38,227,31,5.0,2,106500.0,1104,42,25,2,2012.0,45000000.0
12,48,84,63,4.0,2,78300.0,556,51,5,0,2012.0,28000000.0
12,112,327,16,5.0,2,220.0,73,51,5,0,2012.0,28000000.0
4,48,84,16,5.0,2,66000.0,556,51,5,2,2012.0,28000000.0
12,24,196,31,4.0,2,168000.0,240,51,2,2,2012.0,21000000.0
12,112,153,16,2.0,3,147448.0,575,196,2,2,2012.0,42000000.0
12,112,153,16,4.0,2,99600.0,1163,51,2,2,2012.0,28000000.0
12,112,282,49,4.0,2,122000.0,1117,64,5,2,2012.0,24000000.0
3,24,37,16,2.0,2,175000.0,839,18,2,2,2012.0,25500000.0
0,24,115,31,5.0,2,122000.0,345,233,15,2,2012.0,32900000.0
12,24,224,31,4.0,2,133500.0,882,51,21,2,2012.0,23000000.0
4,70,34,31,5.0,2,51000.0,1256,17,5,2,2012.0,30000000.0
0,85,196,31,5.0,2,160000.0,1049,196,2,2,2012.0,54500000.0
0,23,362,31,5.0,2,179.0,1218,28,12,2,2012.0,18000000.0
4,129,58,16,5.0,2,210000.0,1138,18,29,2,2012.0,16000000.0
12,24,327,16,4.0,2,135000.0,240,51,5,2,2012.0,20000000.0
4,24,362,16,4.0,0,230000.0,444,51,12,2,2012.0,42000000.0
12,48,196,16,4.0,0,121700.0,959,51,2,2,2012.0,57000000.0
12,129,44,31,4.0,2,68944.0,762,32,5,2,2012.0,21500000.0
4,24,63,16,5.0,2,150000.0,1042,15,6,2,2012.0,14500000.0
4,129,196,16,5.0,2,35000.0,1060,51,2,2,2012.0,33900000.0
12,24,264,31,4.0,2,135500.0,240,42,8,2,2012.0,21000000.0
4,129,150,16,5.0,2,70000.0,1060,51,28,2,2012.0,31200000.0
0,40,93,16,5.0,2,94000.0,695,233,22,2,2012.0,40000000.0
0,112,327,31,5.0,2,100000.0,929,196,5,2,2012.0,49200000.0
12,48,47,16,4.0,2,90000.0,556,51,26,2,2012.0,27500000.0
4,70,112,16,5.0,2,93000.0,213,32,5,2,2012.0,28500000.0
9,148,352,31,2.0,0,130000.0,664,339,5,2,2012.0,105000000.0
12,112,338,49,4.0,2,80000.0,1018,196,5,0,2012.0,31900000.0
0,148,196,16,5.0,0,150000.0,911,339,2,2,2012.0,132000000.0
0,85,224,16,5.0,2,150000.0,1049,196,21,2,2012.0,19500000.0
4,148,338,16,4.0,0,150000.0,664,303,5,2,2012.0,78500000.0
12,151,123,16,4.0,2,106000.0,689,196,5,2,2012.0,31000000.0
12,101,238,61,4.0,2,87000.0,104,51,5,2,2012.0,32000000.0
9,40,115,31,2.0,2,110000.0,953,496,15,0,2012.0,80000000.0
0,24,359,49,5.0,2,115000.0,1096,492,5,0,2012.0,75000000.0
0,70,362,16,5.0,2,108000.0,1090,196,12,2,2012.0,45000000.0
0,118,220,31,4.0,2,120000.0,88,196,29,2,2012.0,20500000.0
4,151,155,31,5.0,2,105000.0,617,51,5,2,2012.0,23000000.0
0,23,33,63,5.0,2,50000.0,1218,28,4,2,2012.0,14000000.0
1,118,320,31,2.0,2,73000.0,116,51,15,0,2012.0,26000000.0
12,129,243,16,4.0,2,95000.0,762,32,20,2,2012.0,18500000.0
0,112,196,31,5.0,2,96000.0,1191,243,2,2,2012.0,44900000.0
12,101,93,25,4.0,2,102500.0,104,51,22,2,2012.0,29000000.0
0,70,33,16,5.0,2,141000.0,1090,196,4,2,2012.0,42000000.0
0,112,327,16,5.0,2,82000.0,929,196,5,2,2011.0,45800000.0
9,110,359,31,2.0,0,156000.0,725,243,5,2,2011.0,50000000.0
9,112,26,16,2.0,0,132000.0,575,243,24,2,2011.0,54000000.0
12,129,155,49,4.0,2,105000.0,1011,51,5,2,2011.0,22500000.0
0,141,101,16,5.0,2,122000.0,565,196,25,2,2011.0,45000000.0
12,24,196,31,4.0,2,145000.0,882,51,2,2,2011.0,21000000.0
9,112,196,16,2.0,2,170000.0,575,233,2,2,2011.0,40000000.0
4,48,349,16,5.0,2,130000.0,556,51,29,0,2011.0,26500000.0
0,129,171,31,5.0,2,125896.0,762,51,15,2,2011.0,21500000.0
2,109,150,16,2.0,2,69000.0,422,51,28,2,2011.0,52000000.0
4,118,150,31,5.0,2,99000.0,89,51,28,2,2011.0,24000000.0
4,70,227,16,5.0,2,110000.0,1256,17,25,2,2011.0,19200000.0
9,101,375,31,2.0,0,167000.0,260,243,20,2,2011.0,50000000.0
0,85,33,61,4.0,2,92000.0,1049,196,4,2,2011.0,33000000.0
9,148,196,16,2.0,0,152000.0,664,243,2,2,2011.0,76000000.0
9,112,120,31,4.0,0,186000.0,859,243,26,2,2011.0,60000000.0
0,24,320,16,5.0,2,57664.0,345,339,15,2,2011.0,30500000.0
0,24,112,16,5.0,2,113000.0,345,233,5,2,2011.0,31000000.0
12,112,150,31,4.0,2,283350.0,1018,51,28,2,2011.0,16000000.0
4,112,359,61,5.0,2,139000.0,1117,64,5,0,2011.0,32000000.0
0,38,359,31,5.0,2,90000.0,1104,42,5,2,2011.0,44500000.0
0,70,33,16,5.0,0,179000.0,1162,339,4,2,2011.0,40000000.0
0,70,150,31,5.0,2,80000.0,1161,196,28,0,2011.0,48000000.0
12,30,359,15,3.0,0,224200.0,698,196,5,2,2011.0,70000000.0
0,85,210,31,5.0,2,123000.0,1039,361,18,2,2011.0,50000000.0
0,5,46,16,2.0,2,74000.0,201,196,7,0,2011.0,75000000.0
0,70,269,16,5.0,2,180000.0,1162,51,2,2,2011.0,40000000.0
12,151,195,16,4.0,2,95000.0,689,64,5,2,2011.0,34000000.0
4,23,238,31,3.0,2,68000.0,926,3,5,2,2011.0,14000000.0
12,85,112,16,4.0,2,75600.0,967,51,5,2,2011.0,25800000.0
12,101,238,31,4.0,2,135000.0,55,42,5,2,2011.0,27500000.0
12,24,99,31,2.0,0,205000.0,444,196,29,2,2011.0,52000000.0
12,7,359,6,4.0,2,81000.0,1024,196,5,0,2011.0,44500000.0
12,24,58,31,5.0,2,90382.0,240,51,29,2,2011.0,21500000.0
12,101,31,63,5.0,2,121000.0,206,135,26,2,2011.0,32000000.0
4,23,360,31,3.0,2,85000.0,926,3,5,2,2011.0,12000000.0
4,1,101,31,3.0,2,82000.0,816,32,25,2,2011.0,40000000.0
0,112,33,16,5.0,0,123000.0,1191,224,4,2,2011.0,39500000.0
0,85,127,16,5.0,2,97000.0,1039,361,15,2,2011.0,48000000.0
0,148,93,31,5.0,0,102000.0,911,339,22,2,2011.0,107000000.0
9,50,112,31,2.0,0,166000.0,810,64,5,2,2011.0,33000000.0
12,129,327,61,4.0,2,114200.0,1011,51,5,2,2011.0,19500000.0
12,24,227,31,4.0,2,108360.0,240,51,25,2,2011.0,20500000.0
12,129,269,31,4.0,2,175000.0,1011,51,2,2,2011.0,19000000.0
0,112,102,31,5.0,0,135000.0,1191,224,7,2,2011.0,37500000.0
4,24,205,16,5.0,2,140000.0,210,51,24,2,2011.0,22800000.0
9,101,235,16,2.0,2,117000.0,260,224,11,2,2011.0,39000000.0
0,148,327,31,5.0,0,100000.0,911,339,5,2,2013.0,139900000.0
4,112,34,49,5.0,2,65300.0,790,51,5,2,2013.0,23900000.0
4,129,195,49,5.0,2,90800.0,413,18,5,2,2013.0,21000000.0
4,101,352,49,5.0,2,78900.0,55,42,5,2,2013.0,32200000.0
4,85,382,49,5.0,2,99000.0,967,32,29,2,2013.0,32900000.0
0,101,33,31,4.0,0,200000.0,260,51,4,2,2013.0,43000000.0
0,24,150,31,5.0,2,82000.0,1125,64,28,2,2013.0,41000000.0
12,7,359,6,4.0,2,39500.0,1024,51,5,0,2013.0,62500000.0
12,48,349,16,4.0,2,68000.0,580,196,29,2,2013.0,47000000.0
4,151,112,31,5.0,2,91635.0,436,51,5,2,2013.0,33000000.0
12,24,112,16,4.0,2,104000.0,240,42,5,2,2013.0,22000000.0
0,24,198,31,5.0,2,74000.0,839,18,28,2,2013.0,30000000.0
4,151,123,61,5.0,2,31000.0,617,51,5,2,2013.0,28900000.0
12,101,35,16,4.0,2,105000.0,104,196,8,2,2013.0,39400000.0
0,148,160,31,5.0,2,104174.0,151,440,2,0,2013.0,131900000.0
0,139,375,31,5.0,2,115000.0,218,227,20,2,2013.0,35000000.0
0,139,208,31,5.0,2,92000.0,720,196,15,2,2013.0,36500000.0
12,24,238,63,5.0,2,54683.0,1038,51,5,2,2013.0,33000000.0
0,48,327,61,5.0,2,70580.0,501,361,5,0,2013.0,62500000.0
0,5,47,61,5.0,0,125000.0,924,339,26,0,2013.0,88000000.0
12,7,112,31,4.0,2,70000.0,1024,196,5,0,2013.0,56000000.0
4,85,123,63,5.0,2,119100.0,1040,51,5,2,2013.0,35500000.0
0,70,196,16,5.0,0,140000.0,1090,196,2,2,2013.0,48500000.0
4,118,26,16,5.0,2,76000.0,89,51,24,2,2013.0,29500000.0
4,101,164,16,5.0,2,129000.0,55,42,2,2,2013.0,32000000.0
0,48,44,16,5.0,2,49000.0,501,361,5,0,2013.0,58500000.0
0,23,58,16,5.0,2,68665.0,1207,28,29,2,2013.0,21000000.0
12,24,190,16,4.0,2,126000.0,240,42,8,2,2013.0,23000000.0
0,148,190,16,5.0,2,132500.0,570,250,8,2,2013.0,79000000.0
0,142,47,31,5.0,2,116000.0,693,28,26,2,2013.0,39900000.0
9,148,58,61,4.0,0,148000.0,664,339,29,0,2013.0,115000000.0
4,24,379,16,5.0,2,136000.0,1038,51,2,2,2013.0,26500000.0
0,129,259,31,5.0,2,75000.0,474,51,2,2,2013.0,37500000.0
3,61,220,16,2.0,2,170000.0,813,17,29,2,2013.0,24000000.0
0,48,214,31,5.0,2,58000.0,512,196,22,2,2013.0,51000000.0
0,148,160,31,5.0,2,104000.0,151,440,2,0,2013.0,131900000.0
4,47,44,31,5.0,2,53829.0,893,32,5,2,2013.0,20500000.0
0,23,282,16,5.0,2,176660.0,1218,28,5,2,2013.0,18000000.0
14,70,282,16,5.0,0,238000.0,639,196,5,2,2013.0,49000000.0
4,151,375,31,5.0,2,47000.0,617,51,20,2,2013.0,25500000.0
0,148,196,31,5.0,0,103000.0,911,51,2,0,2013.0,130000000.0
12,85,113,6,4.0,2,116000.0,967,32,2,2,2013.0,32500000.0
0,48,150,31,5.0,2,99200.0,512,196,28,0,2013.0,50000000.0
0,7,238,31,5.0,2,77000.0,1225,196,5,0,2013.0,83500000.0
13,118,338,31,5.0,2,84600.0,111,51,5,2,2013.0,36000000.0
12,107,58,16,4.0,2,49000.0,398,64,29,0,2013.0,75000000.0
0,148,227,31,5.0,2,105000.0,570,250,25,0,2013.0,90000000.0
0,139,359,31,5.0,2,91300.0,218,227,5,2,2013.0,33500000.0
12,101,210,61,4.0,2,106000.0,104,51,18,2,2012.0,32000000.0
9,151,190,31,4.0,0,165000.0,228,196,8,2,2012.0,65000000.0
0,70,224,16,4.0,2,94000.0,666,196,21,2,2012.0,29800000.0
12,70,33,16,4.0,2,60000.0,504,64,4,2,2012.0,33000000.0
12,24,190,16,4.0,2,57000.0,882,51,8,2,2012.0,23000000.0
0,48,385,16,5.0,2,108000.0,498,196,15,2,2012.0,31800000.0
0,139,320,31,5.0,0,94630.0,218,196,15,2,2012.0,30000000.0
0,48,58,16,5.0,2,180000.0,524,361,29,0,2012.0,65300000.0
4,132,227,16,5.0,2,88000.0,669,32,25,2,2012.0,25000000.0
0,48,196,31,5.0,3,108000.0,501,51,2,0,2012.0,55000000.0
4,24,127,16,5.0,2,72000.0,1042,15,15,2,2012.0,20000000.0
9,151,150,16,4.0,0,115000.0,228,196,28,2,2012.0,67000000.0
4,129,63,31,5.0,2,110000.0,1138,18,6,2,2012.0,15500000.0
0,24,33,16,4.0,2,108000.0,240,196,4,0,2012.0,22000000.0
0,148,320,16,5.0,0,104520.0,911,339,15,2,2012.0,126500000.0
12,151,155,31,4.0,2,87607.0,689,196,5,2,2012.0,29500000.0
0,7,269,16,5.0,2,132000.0,1195,339,2,0,2012.0,58000000.0
0,48,359,16,5.0,2,141000.0,501,361,5,0,2012.0,47000000.0
9,48,89,16,2.0,2,119000.0,530,361,2,0,2012.0,81000000.0
4,85,196,31,5.0,2,110000.0,967,51,2,2,2012.0,31500000.0
0,148,113,31,5.0,2,38000.0,911,440,2,2,2012.0,144500000.0
12,7,359,31,4.0,2,56000.0,1024,196,5,0,2012.0,53000000.0
12,7,195,31,4.0,2,72000.0,1024,196,5,0,2012.0,67000000.0
12,24,44,16,4.0,2,86647.0,240,51,5,2,2012.0,21000000.0
0,24,359,16,5.0,2,76800.0,345,233,5,2,2012.0,38000000.0
4,24,26,16,5.0,2,108500.0,1042,15,24,2,2012.0,17500000.0
4,129,58,16,3.0,2,102600.0,73,196,29,2,2012.0,16500000.0
0,90,359,16,5.0,0,39000.0,957,339,5,0,2012.0,181900000.0
4,70,152,35,5.0,2,87000.0,73,196,21,2,2012.0,48900000.0
0,24,18,16,5.0,2,71757.0,345,233,5,2,2012.0,37000000.0
0,79,112,31,5.0,2,107000.0,421,233,5,2,2012.0,50000000.0
0,107,359,61,5.0,2,84000.0,781,361,5,0,2012.0,89900000.0
12,107,338,16,4.0,2,30840.0,390,64,5,2,2012.0,62600000.0
12,112,128,31,4.0,2,114000.0,1117,64,15,2,2012.0,25000000.0
0,7,150,16,5.0,2,110000.0,1195,196,28,0,2012.0,59500000.0
0,24,90,31,5.0,2,106000.0,345,233,2,2,2012.0,33000000.0
4,118,138,16,5.0,2,100000.0,89,51,20,2,2012.0,28000000.0
0,48,196,31,5.0,2,86290.0,501,361,2,0,2012.0,45000000.0
0,148,158,31,5.0,2,131000.0,911,440,5,2,2012.0,109999990.0
0,85,190,16,5.0,2,96000.0,1049,196,8,2,2012.0,53000000.0
0,24,341,31,5.0,2,74000.0,345,233,22,2,2012.0,35000000.0
12,24,360,16,4.0,2,141000.0,438,64,5,2,2012.0,30000000.0
0,85,352,16,5.0,2,93000.0,967,196,5,0,2012.0,33000000.0
0,7,196,31,5.0,2,93500.0,1195,339,2,0,2012.0,75900000.0
4,70,224,31,5.0,2,93000.0,213,32,21,2,2012.0,28000000.0
4,30,112,63,3.0,2,82000.0,454,51,5,2,2012.0,34000000.0
0,118,359,16,5.0,2,101000.0,88,51,5,2,2012.0,22800000.0
12,151,238,49,4.0,2,76800.0,689,196,5,2,2011.0,29000000.0
12,129,112,16,4.0,2,94.0,762,51,5,2,2011.0,25900000.0
9,151,259,16,4.0,0,186000.0,228,196,2,2,2011.0,65000000.0
12,24,238,16,4.0,2,93000.0,438,64,5,2,2011.0,29000000.0
4,129,227,31,5.0,2,100000.0,1138,18,25,2,2011.0,16300000.0
4,70,44,31,5.0,2,100000.0,213,32,5,2,2011.0,23500000.0
12,24,154,31,4.0,2,134800.0,240,42,29,2,2011.0,19000000.0
0,90,382,16,5.0,2,152000.0,574,352,29,0,2011.0,49000000.0
12,7,196,31,4.0,2,65675.0,1024,196,2,0,2011.0,35500000.0
4,5,157,49,5.0,2,95000.0,201,196,15,0,2011.0,47900000.0
12,151,323,31,4.0,2,92500.0,689,196,7,2,2011.0,28500000.0
2,5,64,31,4.0,2,11.0,197,51,29,2,2011.0,38000000.0
4,48,150,31,5.0,2,114000.0,556,51,28,0,2011.0,27000000.0
0,112,196,16,4.0,2,138000.0,575,196,2,0,2011.0,32000000.0
0,148,359,61,5.0,0,175050.0,911,339,5,2,2011.0,112000000.0
0,85,327,16,5.0,2,80.0,1049,196,5,2,2011.0,54000000.0
0,148,196,61,5.0,2,113000.0,570,250,2,2,2011.0,81900000.0
12,24,196,16,4.0,2,110000.0,438,64,2,0,2011.0,29300000.0
12,24,112,63,4.0,2,110700.0,438,64,5,0,2011.0,29000000.0
12,24,73,61,5.0,2,95000.0,1042,76,15,2,2011.0,17500000.0
9,101,196,16,2.0,3,168000.0,260,249,2,2,2011.0,45000000.0
4,112,44,16,5.0,2,77461.0,1117,51,5,2,2011.0,28500000.0
12,7,72,61,4.0,0,89000.0,1024,196,5,0,2011.0,46500000.0
0,40,382,63,4.0,0,193380.0,953,611,29,0,2011.0,96000000.0
4,48,58,31,5.0,2,119000.0,556,51,29,0,2011.0,25000000.0
3,24,92,16,2.0,2,159852.0,838,18,15,2,2011.0,24800000.0
0,70,31,16,5.0,0,108000.0,1090,196,26,2,2011.0,41000000.0
0,7,72,31,5.0,2,45500.0,1197,339,5,0,2011.0,105000000.0
0,24,235,31,2.0,2,125000.0,240,196,11,2,2011.0,22500000.0
12,24,327,31,4.0,2,95000.0,438,64,5,2,2011.0,31000000.0
4,48,37,16,5.0,2,106000.0,556,51,2,0,2011.0,28000000.0
4,52,320,31,5.0,2,88000.0,780,42,15,2,2011.0,14600000.0
0,24,155,31,5.0,2,126000.0,345,339,5,2,2011.0,29000000.0
12,101,63,16,4.0,2,92600.0,104,51,6,2,2011.0,30000000.0
4,24,327,49,3.0,2,83000.0,210,51,5,2,2011.0,20500000.0
0,24,359,31,5.0,2,123000.0,345,233,5,2,2011.0,33000000.0
4,85,338,49,5.0,2,98000.0,307,51,5,2,2011.0,28500000.0
12,24,120,9,4.0,2,127800.0,210,51,26,2,2011.0,23000000.0
12,7,102,49,4.0,2,143000.0,1024,196,7,0,2011.0,40000000.0
12,1,112,49,4.0,2,63000.0,23,224,5,0,2011.0,48000000.0
12,135,63,31,4.0,2,36000.0,877,51,6,2,2011.0,28000000.0
2,101,190,31,2.0,2,86000.0,807,196,8,2,2011.0,55000000.0
4,85,238,16,4.0,0,185000.0,912,196,5,2,2011.0,45000000.0
12,107,18,31,4.0,2,80000.0,390,64,5,0,2011.0,44000000.0
0,151,327,16,5.0,2,92000.0,1114,196,5,2,2011.0,47000000.0
0,24,44,31,4.0,2,94140.0,1043,51,5,0,2011.0,21500000.0
12,24,26,16,4.0,0,272512.0,444,51,24,2,2011.0,50000000.0
4,85,327,16,5.0,2,205000.0,1040,51,5,2,2011.0,35000000.0
0,38,155,16,5.0,2,300000.0,1104,42,5,2,2013.0,32000000.0
12,24,111,63,4.0,2,122990.0,415,64,15,2,2013.0,26000000.0
9,101,375,63,4.0,2,78000.0,260,224,20,2,2013.0,45000000.0
9,151,196,16,5.0,0,118000.0,228,485,2,2,2013.0,60000000.0
0,139,235,22,5.0,2,130000.0,720,196,11,2,2013.0,33000000.0
12,48,26,16,4.0,2,60000.0,561,196,24,0,2013.0,37900000.0
9,112,196,16,2.0,2,86405.0,575,233,2,2,2013.0,50000000.0
4,132,196,16,5.0,2,87000.0,756,64,2,0,2013.0,43000000.0
0,12,327,61,5.0,2,60000.0,1147,115,5,2,2013.0,40000000.0
12,48,47,16,5.0,2,54500.0,561,260,26,0,2013.0,33000000.0
4,7,327,63,5.0,2,64450.0,1022,51,5,0,2013.0,53850000.0
12,75,34,6,4.0,2,73000.0,653,42,5,2,2013.0,26900000.0
0,48,196,16,5.0,2,92850.0,512,196,2,2,2013.0,51600000.0
0,148,338,16,3.0,2,87650.0,911,339,5,0,2013.0,135000000.0
4,129,196,16,5.0,2,89000.0,1004,51,2,2,2013.0,28000000.0
9,110,327,61,2.0,0,151000.0,725,243,5,0,2013.0,71900000.0
0,7,196,61,5.0,0,108000.0,1195,196,2,0,2013.0,64000000.0
12,129,359,16,5.0,2,65400.0,805,51,5,0,2013.0,35000000.0
0,112,327,16,4.0,0,408500.0,1143,339,5,0,2013.0,62200000.0
0,70,63,16,5.0,0,285000.0,1056,243,6,2,2013.0,50000000.0
0,148,230,16,5.0,2,135000.0,911,250,18,2,2013.0,135000000.0
9,48,92,61,2.0,2,111000.0,530,518,15,0,2013.0,105000000.0
4,151,112,61,5.0,2,73000.0,436,51,5,2,2013.0,35800000.0
12,129,196,6,4.0,2,93800.0,560,51,2,2,2013.0,28500000.0
0,85,58,61,5.0,0,90000.0,1039,224,29,0,2013.0,65000000.0
12,48,44,49,4.0,2,52500.0,561,260,5,0,2013.0,35000000.0
0,48,346,25,5.0,2,154084.0,499,196,15,2,2013.0,39000000.0
12,24,72,6,4.0,2,112800.0,438,64,5,0,2013.0,33500000.0
12,151,196,31,4.0,2,72500.0,689,243,2,2,2013.0,43000000.0
4,101,155,31,5.0,2,100000.0,55,42,5,2,2013.0,32000000.0
0,85,196,31,5.0,0,117000.0,1049,196,2,2,2013.0,58500000.0
4,142,327,16,5.0,2,86500.0,1076,32,5,2,2013.0,28000000.0
12,112,359,31,5.0,0,90000.0,1191,664,5,2,2013.0,48500000.0
4,70,359,16,5.0,2,75000.0,213,51,5,2,2013.0,33000000.0
12,101,120,61,4.0,2,190000.0,104,51,26,2,2013.0,31800000.0
0,7,34,16,5.0,2,111000.0,1197,339,5,0,2013.0,87000000.0
0,24,58,31,5.0,2,219000.0,839,18,29,2,2013.0,25000000.0
0,48,263,31,5.0,2,108000.0,512,196,2,2,2013.0,48200000.0
9,112,172,16,2.0,0,85000.0,339,339,25,0,2013.0,80000000.0
12,141,359,16,5.0,2,46000.0,1132,51,5,0,2013.0,75000000.0
12,107,327,16,4.0,2,62400.0,390,51,5,0,2013.0,56500000.0
4,24,351,6,5.0,2,90000.0,1038,51,7,2,2013.0,28900000.0
